uid;value;date;station_id
1247;91;2022-10-05T13:00:00Z;152210170
1248;91;2022-10-05T12:00:00Z;152210170
1249;91;2022-10-05T11:00:00Z;152210170
1250;90;2022-10-05T10:00:00Z;152210170
1251;97;2022-10-06T03:00:00Z;152210170
1252;97;2022-10-06T02:00:00Z;152210170
1253;96;2022-10-06T01:00:00Z;152210170
1254;96;2022-10-06T00:00:00Z;152210170
1255;95;2022-10-05T23:00:00Z;152210170
1256;95;2022-10-05T22:00:00Z;152210170
1257;94;2022-10-05T21:00:00Z;152210170
1258;94;2022-10-05T20:00:00Z;152210170
1259;94;2022-10-05T19:00:00Z;152210170
1260;93;2022-10-05T18:00:00Z;152210170
1261;93;2022-10-05T17:00:00Z;152210170
1262;92;2022-10-05T16:00:00Z;152210170
1263;99;2022-10-06T08:00:00Z;152210170
1264;99;2022-10-06T07:00:00Z;152210170
1265;99;2022-10-06T06:00:00Z;152210170
1266;98;2022-10-06T05:00:00Z;152210170
1267;98;2022-10-06T04:00:00Z;152210170
1268;101;2022-10-06T11:00:00Z;152210170
1269;100;2022-10-06T10:00:00Z;152210170
1270;100;2022-10-06T09:00:00Z;152210170
1271;102;2022-10-06T13:00:00Z;152210170
1272;102;2022-10-06T12:00:00Z;152210170
1273;105;2022-10-06T19:00:00Z;152210170
1274;105;2022-10-06T18:00:00Z;152210170
1275;104;2022-10-06T17:00:00Z;152210170
1276;104;2022-10-06T16:00:00Z;152210170
1277;103;2022-10-06T15:00:00Z;152210170
1278;102;2022-10-06T14:00:00Z;152210170
1279;110;2022-10-07T05:00:00Z;152210170
1280;110;2022-10-07T04:00:00Z;152210170
1281;109;2022-10-07T03:00:00Z;152210170
1282;109;2022-10-07T02:00:00Z;152210170
1283;108;2022-10-07T01:00:00Z;152210170
1284;108;2022-10-07T00:00:00Z;152210170
1285;107;2022-10-06T23:00:00Z;152210170
1286;107;2022-10-06T22:00:00Z;152210170
1287;106;2022-10-06T21:00:00Z;152210170
1288;106;2022-10-06T20:00:00Z;152210170
1289;113;2022-10-07T13:00:00Z;152210170
1290;113;2022-10-07T12:00:00Z;152210170
1291;112;2022-10-07T11:00:00Z;152210170
1292;112;2022-10-07T10:00:00Z;152210170
1293;112;2022-10-07T09:00:00Z;152210170
1294;112;2022-10-07T08:00:00Z;152210170
1295;112;2022-10-07T07:00:00Z;152210170
1296;111;2022-10-07T06:00:00Z;152210170
1297;113;2022-10-07T19:00:00Z;152210170
1298;113;2022-10-07T18:00:00Z;152210170
1299;113;2022-10-07T17:00:00Z;152210170
1300;113;2022-10-07T16:00:00Z;152210170
1301;113;2022-10-07T15:00:00Z;152210170
1302;113;2022-10-07T14:00:00Z;152210170
1303;112;2022-10-08T06:00:00Z;152210170
1304;112;2022-10-08T05:00:00Z;152210170
1305;112;2022-10-08T04:00:00Z;152210170
1306;112;2022-10-08T03:00:00Z;152210170
1307;112;2022-10-08T02:00:00Z;152210170
1308;113;2022-10-08T01:00:00Z;152210170
1309;113;2022-10-08T00:00:00Z;152210170
1310;113;2022-10-07T23:00:00Z;152210170
1311;113;2022-10-07T22:00:00Z;152210170
1312;113;2022-10-07T21:00:00Z;152210170
1313;113;2022-10-07T20:00:00Z;152210170
1314;111;2022-10-08T12:00:00Z;152210170
1315;111;2022-10-08T11:00:00Z;152210170
1316;111;2022-10-08T10:00:00Z;152210170
1317;111;2022-10-08T09:00:00Z;152210170
1318;111;2022-10-08T08:00:00Z;152210170
1319;112;2022-10-08T07:00:00Z;152210170
1320;113;2022-10-08T19:00:00Z;152210170
1321;112;2022-10-08T18:00:00Z;152210170
1322;112;2022-10-08T17:00:00Z;152210170
1323;111;2022-10-08T16:00:00Z;152210170
1324;111;2022-10-08T15:00:00Z;152210170
1325;111;2022-10-08T14:00:00Z;152210170
1326;111;2022-10-08T13:00:00Z;152210170
1327;118;2022-10-09T05:00:00Z;152210170
1328;118;2022-10-09T04:00:00Z;152210170
1329;117;2022-10-09T03:00:00Z;152210170
1330;116;2022-10-09T02:00:00Z;152210170
1331;116;2022-10-09T01:00:00Z;152210170
1332;115;2022-10-09T00:00:00Z;152210170
1333;115;2022-10-08T23:00:00Z;152210170
1334;114;2022-10-08T22:00:00Z;152210170
1335;114;2022-10-08T21:00:00Z;152210170
1336;113;2022-10-08T20:00:00Z;152210170
1337;123;2022-10-09T15:00:00Z;152210170
1338;123;2022-10-09T14:00:00Z;152210170
1339;122;2022-10-09T13:00:00Z;152210170
1340;122;2022-10-09T12:00:00Z;152210170
1341;122;2022-10-09T11:00:00Z;152210170
1342;121;2022-10-09T10:00:00Z;152210170
1343;121;2022-10-09T09:00:00Z;152210170
1344;120;2022-10-09T08:00:00Z;152210170
1345;120;2022-10-09T07:00:00Z;152210170
1346;119;2022-10-09T06:00:00Z;152210170
1347;122;2022-10-10T04:00:00Z;152210170
1348;122;2022-10-10T03:00:00Z;152210170
1349;122;2022-10-10T02:00:00Z;152210170
1350;122;2022-10-10T01:00:00Z;152210170
1351;122;2022-10-10T00:00:00Z;152210170
1352;123;2022-10-09T23:00:00Z;152210170
1353;123;2022-10-09T22:00:00Z;152210170
1354;123;2022-10-09T21:00:00Z;152210170
1355;123;2022-10-09T20:00:00Z;152210170
1356;123;2022-10-09T19:00:00Z;152210170
1357;123;2022-10-09T18:00:00Z;152210170
1358;123;2022-10-09T17:00:00Z;152210170
1359;123;2022-10-09T16:00:00Z;152210170
1360;121;2022-10-10T10:00:00Z;152210170
1361;121;2022-10-10T09:00:00Z;152210170
1362;121;2022-10-10T08:00:00Z;152210170
1363;121;2022-10-10T07:00:00Z;152210170
1364;121;2022-10-10T06:00:00Z;152210170
1365;122;2022-10-10T05:00:00Z;152210170
1366;119;2022-10-10T19:00:00Z;152210170
1367;119;2022-10-10T18:00:00Z;152210170
1368;119;2022-10-10T17:00:00Z;152210170
1369;120;2022-10-10T16:00:00Z;152210170
1370;120;2022-10-10T15:00:00Z;152210170
1371;120;2022-10-10T14:00:00Z;152210170
1372;120;2022-10-10T13:00:00Z;152210170
1373;120;2022-10-10T12:00:00Z;152210170
1374;121;2022-10-10T11:00:00Z;152210170
1375;116;2022-10-11T04:00:00Z;152210170
1376;116;2022-10-11T03:00:00Z;152210170
1377;117;2022-10-11T02:00:00Z;152210170
1378;117;2022-10-11T01:00:00Z;152210170
1379;117;2022-10-11T00:00:00Z;152210170
1380;118;2022-10-10T23:00:00Z;152210170
1381;118;2022-10-10T22:00:00Z;152210170
1382;118;2022-10-10T21:00:00Z;152210170
1383;118;2022-10-10T20:00:00Z;152210170
1384;113;2022-10-11T12:00:00Z;152210170
1385;113;2022-10-11T11:00:00Z;152210170
1386;113;2022-10-11T10:00:00Z;152210170
1387;114;2022-10-11T09:00:00Z;152210170
1388;114;2022-10-11T08:00:00Z;152210170
1389;114;2022-10-11T07:00:00Z;152210170
1390;115;2022-10-11T06:00:00Z;152210170
1391;116;2022-10-11T05:00:00Z;152210170
1392;112;2022-10-11T16:00:00Z;152210170
1393;112;2022-10-11T15:00:00Z;152210170
1394;112;2022-10-11T14:00:00Z;152210170
1395;112;2022-10-11T13:00:00Z;152210170
1396;108;2022-10-12T04:00:00Z;152210170
1397;109;2022-10-12T03:00:00Z;152210170
1398;109;2022-10-12T02:00:00Z;152210170
1399;109;2022-10-12T01:00:00Z;152210170
1400;109;2022-10-12T00:00:00Z;152210170
1401;110;2022-10-11T23:00:00Z;152210170
1402;110;2022-10-11T22:00:00Z;152210170
1403;110;2022-10-11T21:00:00Z;152210170
1404;110;2022-10-11T20:00:00Z;152210170
1405;111;2022-10-11T19:00:00Z;152210170
1406;111;2022-10-11T18:00:00Z;152210170
1407;111;2022-10-11T17:00:00Z;152210170
1408;107;2022-10-12T11:00:00Z;152210170
1409;107;2022-10-12T10:00:00Z;152210170
1410;107;2022-10-12T09:00:00Z;152210170
1411;107;2022-10-12T08:00:00Z;152210170
1412;108;2022-10-12T07:00:00Z;152210170
1413;108;2022-10-12T06:00:00Z;152210170
1414;108;2022-10-12T05:00:00Z;152210170
1415;101;2022-10-13T04:00:00Z;152210170
1416;102;2022-10-13T03:00:00Z;152210170
1417;102;2022-10-13T02:00:00Z;152210170
1418;102;2022-10-13T01:00:00Z;152210170
1419;103;2022-10-13T00:00:00Z;152210170
1420;103;2022-10-12T23:00:00Z;152210170
1421;104;2022-10-12T22:00:00Z;152210170
1422;104;2022-10-12T21:00:00Z;152210170
1423;104;2022-10-12T20:00:00Z;152210170
1424;105;2022-10-12T19:00:00Z;152210170
1425;105;2022-10-12T18:00:00Z;152210170
1426;105;2022-10-12T17:00:00Z;152210170
1427;106;2022-10-12T16:00:00Z;152210170
1428;106;2022-10-12T15:00:00Z;152210170
1429;106;2022-10-12T14:00:00Z;152210170
1430;106;2022-10-12T13:00:00Z;152210170
1431;106;2022-10-12T12:00:00Z;152210170
1432;100;2022-10-13T07:00:00Z;152210170
1433;100;2022-10-13T06:00:00Z;152210170
1434;101;2022-10-13T05:00:00Z;152210170
1435;94;2022-10-14T04:00:00Z;152210170
1436;95;2022-10-14T03:00:00Z;152210170
1437;95;2022-10-14T02:00:00Z;152210170
1438;95;2022-10-14T01:00:00Z;152210170
1439;95;2022-10-14T00:00:00Z;152210170
1440;96;2022-10-13T23:00:00Z;152210170
1441;96;2022-10-13T22:00:00Z;152210170
1442;96;2022-10-13T21:00:00Z;152210170
1443;96;2022-10-13T20:00:00Z;152210170
1444;96;2022-10-13T19:00:00Z;152210170
1445;96;2022-10-13T18:00:00Z;152210170
1446;97;2022-10-13T17:00:00Z;152210170
1447;97;2022-10-13T16:00:00Z;152210170
1448;97;2022-10-13T15:00:00Z;152210170
1449;97;2022-10-13T14:00:00Z;152210170
1450;98;2022-10-13T13:00:00Z;152210170
1451;98;2022-10-13T12:00:00Z;152210170
1452;98;2022-10-13T11:00:00Z;152210170
1453;99;2022-10-13T10:00:00Z;152210170
1454;99;2022-10-13T09:00:00Z;152210170
1455;100;2022-10-13T08:00:00Z;152210170
1456;92;2022-10-14T13:00:00Z;152210170
1457;92;2022-10-14T12:00:00Z;152210170
1458;93;2022-10-14T11:00:00Z;152210170
1459;93;2022-10-14T10:00:00Z;152210170
1460;93;2022-10-14T09:00:00Z;152210170
1461;93;2022-10-14T08:00:00Z;152210170
1462;94;2022-10-14T07:00:00Z;152210170
1463;94;2022-10-14T06:00:00Z;152210170
1464;94;2022-10-14T05:00:00Z;152210170
1465;88;2022-10-15T05:00:00Z;152210170
1466;88;2022-10-15T04:00:00Z;152210170
1467;88;2022-10-15T03:00:00Z;152210170
1468;88;2022-10-15T02:00:00Z;152210170
1469;89;2022-10-15T01:00:00Z;152210170
1470;89;2022-10-15T00:00:00Z;152210170
1471;89;2022-10-14T23:00:00Z;152210170
1472;90;2022-10-14T22:00:00Z;152210170
1473;90;2022-10-14T21:00:00Z;152210170
1474;90;2022-10-14T20:00:00Z;152210170
1475;91;2022-10-14T19:00:00Z;152210170
1476;91;2022-10-14T18:00:00Z;152210170
1477;91;2022-10-14T17:00:00Z;152210170
1478;91;2022-10-14T16:00:00Z;152210170
1479;92;2022-10-14T15:00:00Z;152210170
1480;92;2022-10-14T14:00:00Z;152210170
1481;84;2022-10-15T14:00:00Z;152210170
1482;85;2022-10-15T13:00:00Z;152210170
1483;85;2022-10-15T12:00:00Z;152210170
1484;86;2022-10-15T11:00:00Z;152210170
1485;86;2022-10-15T10:00:00Z;152210170
1486;86;2022-10-15T09:00:00Z;152210170
1487;87;2022-10-15T08:00:00Z;152210170
1488;87;2022-10-15T07:00:00Z;152210170
1489;87;2022-10-15T06:00:00Z;152210170
1490;80;2022-10-16T05:00:00Z;152210170
1491;81;2022-10-16T04:00:00Z;152210170
1492;81;2022-10-16T03:00:00Z;152210170
1493;81;2022-10-16T02:00:00Z;152210170
1494;81;2022-10-16T01:00:00Z;152210170
1495;81;2022-10-16T00:00:00Z;152210170
1496;82;2022-10-15T23:00:00Z;152210170
1497;82;2022-10-15T22:00:00Z;152210170
1498;82;2022-10-15T21:00:00Z;152210170
1499;82;2022-10-15T20:00:00Z;152210170
1500;83;2022-10-15T19:00:00Z;152210170
1501;83;2022-10-15T18:00:00Z;152210170
1502;83;2022-10-15T17:00:00Z;152210170
1503;84;2022-10-15T16:00:00Z;152210170
1504;84;2022-10-15T15:00:00Z;152210170
1505;79;2022-10-16T15:00:00Z;152210170
1506;79;2022-10-16T14:00:00Z;152210170
1507;79;2022-10-16T13:00:00Z;152210170
1508;79;2022-10-16T12:00:00Z;152210170
1509;80;2022-10-16T11:00:00Z;152210170
1510;80;2022-10-16T10:00:00Z;152210170
1511;80;2022-10-16T09:00:00Z;152210170
1512;80;2022-10-16T08:00:00Z;152210170
1513;80;2022-10-16T07:00:00Z;152210170
1514;80;2022-10-16T06:00:00Z;152210170
1515;80;2022-10-17T04:00:00Z;152210170
1516;80;2022-10-17T03:00:00Z;152210170
1517;80;2022-10-17T02:00:00Z;152210170
1518;80;2022-10-17T01:00:00Z;152210170
1519;80;2022-10-17T00:00:00Z;152210170
1520;80;2022-10-16T23:00:00Z;152210170
1521;79;2022-10-16T22:00:00Z;152210170
1522;79;2022-10-16T21:00:00Z;152210170
1523;79;2022-10-16T20:00:00Z;152210170
1524;79;2022-10-16T19:00:00Z;152210170
1525;79;2022-10-16T18:00:00Z;152210170
1526;79;2022-10-16T17:00:00Z;152210170
1527;79;2022-10-16T16:00:00Z;152210170
1528;79;2022-10-18T07:00:00Z;152210170
1529;79;2022-10-18T06:00:00Z;152210170
1530;79;2022-10-18T05:00:00Z;152210170
1531;79;2022-10-18T04:00:00Z;152210170
1532;79;2022-10-18T03:00:00Z;152210170
1533;79;2022-10-18T02:00:00Z;152210170
1534;79;2022-10-18T01:00:00Z;152210170
1535;79;2022-10-18T00:00:00Z;152210170
1536;79;2022-10-17T23:00:00Z;152210170
1537;80;2022-10-17T22:00:00Z;152210170
1538;80;2022-10-17T21:00:00Z;152210170
1539;80;2022-10-17T20:00:00Z;152210170
1540;80;2022-10-17T19:00:00Z;152210170
1541;80;2022-10-17T18:00:00Z;152210170
1542;80;2022-10-17T17:00:00Z;152210170
1543;80;2022-10-17T16:00:00Z;152210170
1544;80;2022-10-17T15:00:00Z;152210170
1545;80;2022-10-17T14:00:00Z;152210170
1546;80;2022-10-17T13:00:00Z;152210170
1547;80;2022-10-17T12:00:00Z;152210170
1548;80;2022-10-17T11:00:00Z;152210170
1549;81;2022-10-17T10:00:00Z;152210170
1550;81;2022-10-17T09:00:00Z;152210170
1551;80;2022-10-17T08:00:00Z;152210170
1552;80;2022-10-17T07:00:00Z;152210170
1553;80;2022-10-17T06:00:00Z;152210170
1554;80;2022-10-17T05:00:00Z;152210170
1555;79;2022-10-18T16:00:00Z;152210170
1556;78;2022-10-18T15:00:00Z;152210170
1557;78;2022-10-18T14:00:00Z;152210170
1558;78;2022-10-18T13:00:00Z;152210170
1559;78;2022-10-18T12:00:00Z;152210170
1560;78;2022-10-18T11:00:00Z;152210170
1561;78;2022-10-18T10:00:00Z;152210170
1562;78;2022-10-18T09:00:00Z;152210170
1563;79;2022-10-18T08:00:00Z;152210170
1564;80;2022-10-19T04:00:00Z;152210170
1565;80;2022-10-19T03:00:00Z;152210170
1566;80;2022-10-19T02:00:00Z;152210170
1567;80;2022-10-19T01:00:00Z;152210170
1568;80;2022-10-19T00:00:00Z;152210170
1569;80;2022-10-18T23:00:00Z;152210170
1570;80;2022-10-18T22:00:00Z;152210170
1571;80;2022-10-18T21:00:00Z;152210170
1572;80;2022-10-18T20:00:00Z;152210170
1573;80;2022-10-18T19:00:00Z;152210170
1574;79;2022-10-18T18:00:00Z;152210170
1575;79;2022-10-18T17:00:00Z;152210170
1576;79;2022-10-19T09:00:00Z;152210170
1577;79;2022-10-19T08:00:00Z;152210170
1578;79;2022-10-19T07:00:00Z;152210170
1579;80;2022-10-19T06:00:00Z;152210170
1580;80;2022-10-19T05:00:00Z;152210170
1581;77;2022-10-19T18:00:00Z;152210170
1582;77;2022-10-19T17:00:00Z;152210170
1583;78;2022-10-19T16:00:00Z;152210170
1584;78;2022-10-19T15:00:00Z;152210170
1585;78;2022-10-19T14:00:00Z;152210170
1586;78;2022-10-19T13:00:00Z;152210170
1587;78;2022-10-19T12:00:00Z;152210170
1588;79;2022-10-19T11:00:00Z;152210170
1589;79;2022-10-19T10:00:00Z;152210170
1590;73;2022-10-20T07:00:00Z;152210170
1591;73;2022-10-20T06:00:00Z;152210170
1592;74;2022-10-20T05:00:00Z;152210170
1593;74;2022-10-20T04:00:00Z;152210170
1594;74;2022-10-20T03:00:00Z;152210170
1595;74;2022-10-20T02:00:00Z;152210170
1596;75;2022-10-20T01:00:00Z;152210170
1597;75;2022-10-20T00:00:00Z;152210170
1598;75;2022-10-19T23:00:00Z;152210170
1599;76;2022-10-19T22:00:00Z;152210170
1600;76;2022-10-19T21:00:00Z;152210170
1601;76;2022-10-19T20:00:00Z;152210170
1602;76;2022-10-19T19:00:00Z;152210170
1603;70;2022-10-20T18:00:00Z;152210170
1604;70;2022-10-20T17:00:00Z;152210170
1605;71;2022-10-20T16:00:00Z;152210170
1606;71;2022-10-20T15:00:00Z;152210170
1607;71;2022-10-20T14:00:00Z;152210170
1608;71;2022-10-20T13:00:00Z;152210170
1609;72;2022-10-20T12:00:00Z;152210170
1610;72;2022-10-20T11:00:00Z;152210170
1611;72;2022-10-20T10:00:00Z;152210170
1612;72;2022-10-20T09:00:00Z;152210170
1613;72;2022-10-20T08:00:00Z;152210170
1614;67;2022-10-21T08:00:00Z;152210170
1615;67;2022-10-21T07:00:00Z;152210170
1616;68;2022-10-21T06:00:00Z;152210170
1617;68;2022-10-21T05:00:00Z;152210170
1618;68;2022-10-21T04:00:00Z;152210170
1619;68;2022-10-21T03:00:00Z;152210170
1620;68;2022-10-21T02:00:00Z;152210170
1621;69;2022-10-21T01:00:00Z;152210170
1622;69;2022-10-21T00:00:00Z;152210170
1623;69;2022-10-20T23:00:00Z;152210170
1624;69;2022-10-20T22:00:00Z;152210170
1625;70;2022-10-20T21:00:00Z;152210170
1626;70;2022-10-20T20:00:00Z;152210170
1627;70;2022-10-20T19:00:00Z;152210170
1628;68;2022-10-22T05:00:00Z;152210170
1629;68;2022-10-22T04:00:00Z;152210170
1630;68;2022-10-22T03:00:00Z;152210170
1631;68;2022-10-22T02:00:00Z;152210170
1632;68;2022-10-22T01:00:00Z;152210170
1633;68;2022-10-22T00:00:00Z;152210170
1634;68;2022-10-21T23:00:00Z;152210170
1635;68;2022-10-21T22:00:00Z;152210170
1636;67;2022-10-21T21:00:00Z;152210170
1637;67;2022-10-21T20:00:00Z;152210170
1638;67;2022-10-21T19:00:00Z;152210170
1639;67;2022-10-21T18:00:00Z;152210170
1640;67;2022-10-21T17:00:00Z;152210170
1641;67;2022-10-21T16:00:00Z;152210170
1642;67;2022-10-21T15:00:00Z;152210170
1643;67;2022-10-21T14:00:00Z;152210170
1644;67;2022-10-21T13:00:00Z;152210170
1645;68;2022-10-21T12:00:00Z;152210170
1646;68;2022-10-21T11:00:00Z;152210170
1647;68;2022-10-21T10:00:00Z;152210170
1648;67;2022-10-21T09:00:00Z;152210170
1649;66;2022-10-22T19:00:00Z;152210170
1650;67;2022-10-22T18:00:00Z;152210170
1651;67;2022-10-22T17:00:00Z;152210170
1652;67;2022-10-22T16:00:00Z;152210170
1653;67;2022-10-22T15:00:00Z;152210170
1654;67;2022-10-22T14:00:00Z;152210170
1655;67;2022-10-22T13:00:00Z;152210170
1656;68;2022-10-22T12:00:00Z;152210170
1657;68;2022-10-22T11:00:00Z;152210170
1658;68;2022-10-22T10:00:00Z;152210170
1659;68;2022-10-22T09:00:00Z;152210170
1660;68;2022-10-22T08:00:00Z;152210170
1661;68;2022-10-22T07:00:00Z;152210170
1662;68;2022-10-22T06:00:00Z;152210170
1663;66;2022-10-23T05:00:00Z;152210170
1664;66;2022-10-23T04:00:00Z;152210170
1665;66;2022-10-23T03:00:00Z;152210170
1666;66;2022-10-23T02:00:00Z;152210170
1667;66;2022-10-23T01:00:00Z;152210170
1668;66;2022-10-23T00:00:00Z;152210170
1669;66;2022-10-22T23:00:00Z;152210170
1670;66;2022-10-22T22:00:00Z;152210170
1671;66;2022-10-22T21:00:00Z;152210170
1672;66;2022-10-22T20:00:00Z;152210170
1673;65;2022-10-23T15:00:00Z;152210170
1674;65;2022-10-23T14:00:00Z;152210170
1675;65;2022-10-23T13:00:00Z;152210170
1676;65;2022-10-23T12:00:00Z;152210170
1677;65;2022-10-23T11:00:00Z;152210170
1678;65;2022-10-23T10:00:00Z;152210170
1679;66;2022-10-23T09:00:00Z;152210170
1680;66;2022-10-23T08:00:00Z;152210170
1681;66;2022-10-23T07:00:00Z;152210170
1682;66;2022-10-23T06:00:00Z;152210170
1683;64;2022-10-24T04:00:00Z;152210170
1684;64;2022-10-24T03:00:00Z;152210170
1685;64;2022-10-24T02:00:00Z;152210170
1686;64;2022-10-24T01:00:00Z;152210170
1687;64;2022-10-24T00:00:00Z;152210170
1688;65;2022-10-23T23:00:00Z;152210170
1689;65;2022-10-23T22:00:00Z;152210170
1690;65;2022-10-23T21:00:00Z;152210170
1691;65;2022-10-23T20:00:00Z;152210170
1692;65;2022-10-23T19:00:00Z;152210170
1693;65;2022-10-23T18:00:00Z;152210170
1694;65;2022-10-23T17:00:00Z;152210170
1695;65;2022-10-23T16:00:00Z;152210170
1696;63;2022-10-24T20:00:00Z;152210170
1697;63;2022-10-24T19:00:00Z;152210170
1698;63;2022-10-24T18:00:00Z;152210170
1699;63;2022-10-24T17:00:00Z;152210170
1700;63;2022-10-24T16:00:00Z;152210170
1701;63;2022-10-24T15:00:00Z;152210170
1702;63;2022-10-24T14:00:00Z;152210170
1703;63;2022-10-24T13:00:00Z;152210170
1704;63;2022-10-24T12:00:00Z;152210170
1705;63;2022-10-24T11:00:00Z;152210170
1706;63;2022-10-24T10:00:00Z;152210170
1707;63;2022-10-24T09:00:00Z;152210170
1708;63;2022-10-24T08:00:00Z;152210170
1709;63;2022-10-24T07:00:00Z;152210170
1710;64;2022-10-24T06:00:00Z;152210170
1711;64;2022-10-24T05:00:00Z;152210170
1712;64;2022-10-25T04:00:00Z;152210170
1713;64;2022-10-25T03:00:00Z;152210170
1714;64;2022-10-25T02:00:00Z;152210170
1715;64;2022-10-25T01:00:00Z;152210170
1716;64;2022-10-25T00:00:00Z;152210170
1717;64;2022-10-24T23:00:00Z;152210170
1718;64;2022-10-24T22:00:00Z;152210170
1719;64;2022-10-24T21:00:00Z;152210170
1720;64;2022-10-25T13:00:00Z;152210170
1721;64;2022-10-25T12:00:00Z;152210170
1722;64;2022-10-25T11:00:00Z;152210170
1723;64;2022-10-25T10:00:00Z;152210170
1724;64;2022-10-25T09:00:00Z;152210170
1725;65;2022-10-25T08:00:00Z;152210170
1726;65;2022-10-25T07:00:00Z;152210170
1727;64;2022-10-25T06:00:00Z;152210170
1728;64;2022-10-25T05:00:00Z;152210170
1729;62;2022-10-26T06:00:00Z;152210170
1730;63;2022-10-26T05:00:00Z;152210170
1731;63;2022-10-26T04:00:00Z;152210170
1732;63;2022-10-26T03:00:00Z;152210170
1733;63;2022-10-26T02:00:00Z;152210170
1734;63;2022-10-26T01:00:00Z;152210170
1735;64;2022-10-26T00:00:00Z;152210170
1736;64;2022-10-25T23:00:00Z;152210170
1737;64;2022-10-25T22:00:00Z;152210170
1738;64;2022-10-25T21:00:00Z;152210170
1739;64;2022-10-25T20:00:00Z;152210170
1740;64;2022-10-25T19:00:00Z;152210170
1741;64;2022-10-25T18:00:00Z;152210170
1742;64;2022-10-25T17:00:00Z;152210170
1743;64;2022-10-25T16:00:00Z;152210170
1744;64;2022-10-25T15:00:00Z;152210170
1745;64;2022-10-25T14:00:00Z;152210170
1746;62;2022-10-26T12:00:00Z;152210170
1747;62;2022-10-26T11:00:00Z;152210170
1748;62;2022-10-26T10:00:00Z;152210170
1749;62;2022-10-26T09:00:00Z;152210170
1750;62;2022-10-26T08:00:00Z;152210170
1751;62;2022-10-26T07:00:00Z;152210170
1752;61;2022-10-27T04:00:00Z;152210170
1753;61;2022-10-27T03:00:00Z;152210170
1754;61;2022-10-27T02:00:00Z;152210170
1755;61;2022-10-27T01:00:00Z;152210170
1756;61;2022-10-27T00:00:00Z;152210170
1757;61;2022-10-26T23:00:00Z;152210170
1758;61;2022-10-26T22:00:00Z;152210170
1759;61;2022-10-26T21:00:00Z;152210170
1760;61;2022-10-26T20:00:00Z;152210170
1761;61;2022-10-26T19:00:00Z;152210170
1762;61;2022-10-26T18:00:00Z;152210170
1763;61;2022-10-26T17:00:00Z;152210170
1764;61;2022-10-26T16:00:00Z;152210170
1765;61;2022-10-26T15:00:00Z;152210170
1766;62;2022-10-26T14:00:00Z;152210170
1767;62;2022-10-26T13:00:00Z;152210170
1768;60;2022-10-27T17:00:00Z;152210170
1769;60;2022-10-27T16:00:00Z;152210170
1770;60;2022-10-27T15:00:00Z;152210170
1771;60;2022-10-27T14:00:00Z;152210170
1772;61;2022-10-27T13:00:00Z;152210170
1773;61;2022-10-27T12:00:00Z;152210170
1774;61;2022-10-27T11:00:00Z;152210170
1775;60;2022-10-27T10:00:00Z;152210170
1776;60;2022-10-27T09:00:00Z;152210170
1777;60;2022-10-27T08:00:00Z;152210170
1778;61;2022-10-27T07:00:00Z;152210170
1779;60;2022-10-27T06:00:00Z;152210170
1780;61;2022-10-27T05:00:00Z;152210170
1781;60;2022-10-28T05:00:00Z;152210170
1782;60;2022-10-28T04:00:00Z;152210170
1783;60;2022-10-28T03:00:00Z;152210170
1784;60;2022-10-28T02:00:00Z;152210170
1785;60;2022-10-28T01:00:00Z;152210170
1786;60;2022-10-28T00:00:00Z;152210170
1787;60;2022-10-27T23:00:00Z;152210170
1788;60;2022-10-27T22:00:00Z;152210170
1789;60;2022-10-27T21:00:00Z;152210170
1790;60;2022-10-27T20:00:00Z;152210170
1791;60;2022-10-27T19:00:00Z;152210170
1792;60;2022-10-27T18:00:00Z;152210170
1793;61;2022-10-28T13:00:00Z;152210170
1794;60;2022-10-28T12:00:00Z;152210170
1795;60;2022-10-28T11:00:00Z;152210170
1796;60;2022-10-28T10:00:00Z;152210170
1797;60;2022-10-28T09:00:00Z;152210170
1798;60;2022-10-28T08:00:00Z;152210170
1799;60;2022-10-28T07:00:00Z;152210170
1800;60;2022-10-28T06:00:00Z;152210170
1801;62;2022-10-29T05:00:00Z;152210170
1802;62;2022-10-29T04:00:00Z;152210170
1803;62;2022-10-29T03:00:00Z;152210170
1804;62;2022-10-29T02:00:00Z;152210170
1805;62;2022-10-29T01:00:00Z;152210170
1806;62;2022-10-29T00:00:00Z;152210170
1807;62;2022-10-28T23:00:00Z;152210170
1808;62;2022-10-28T22:00:00Z;152210170
1809;62;2022-10-28T21:00:00Z;152210170
1810;61;2022-10-28T20:00:00Z;152210170
1811;61;2022-10-28T19:00:00Z;152210170
1812;61;2022-10-28T18:00:00Z;152210170
1813;61;2022-10-28T17:00:00Z;152210170
1814;61;2022-10-28T16:00:00Z;152210170
1815;61;2022-10-28T15:00:00Z;152210170
1816;61;2022-10-28T14:00:00Z;152210170
1817;63;2022-10-29T17:00:00Z;152210170
1818;63;2022-10-29T16:00:00Z;152210170
1819;63;2022-10-29T15:00:00Z;152210170
1820;62;2022-10-29T14:00:00Z;152210170
1821;62;2022-10-29T13:00:00Z;152210170
1822;62;2022-10-29T12:00:00Z;152210170
1823;62;2022-10-29T11:00:00Z;152210170
1824;62;2022-10-29T10:00:00Z;152210170
1825;62;2022-10-29T09:00:00Z;152210170
1826;62;2022-10-29T08:00:00Z;152210170
1827;62;2022-10-29T07:00:00Z;152210170
1828;62;2022-10-29T06:00:00Z;152210170
